date,market_state,regime_confidence,p_bull,p_chop,p_bear,transition_risk,breadth,vix,macro_score,news_bias,suppression_score,portfolio_return,base_long_return,base_short_return,gross_exposure,net_exposure
2019-12-06,CHOP,1.0,0.9675552493037615,0.02626223880932803,0.006182511886910512,0.013519541904102178,0.1876936697653829,14.3100004196167,0.028340963379219885,0.0,0.0,-0.0008292333823253175,-0.01305652196479751,0.048535043458318994,1.0,0.6029557456942619
2019-12-13,CHOP,0.8558314350708012,0.947065722353268,0.03877998434938357,0.014154293297348275,0.11097513117493563,0.1646746347941567,13.350000381469727,-0.02427376319028382,-0.37947544085923857,0.4416856492919877,-0.010795668254688685,-0.004154095135697045,-0.03406620700875931,1.0,0.555927502064955
2019-12-20,CHOP,1.0,0.9618395836387462,0.02965230708514889,0.008508109276105114,0.11007797336322918,0.183709606020363,12.119999885559082,0.0022645914328958856,-0.15854961001496293,0.4704801532864614,-0.001496052286786934,-0.0034519618816398214,0.0061211883457856124,1.0,0.59137597376263
2019-12-27,CHOP,0.8621811093784684,0.9740464057349519,0.021685077160182132,0.004268517104865876,0.08717527346033878,0.19256308100929614,11.119999885559082,1.2832964036240992,0.07771161794812176,0.3781889062153168,0.007948736297529483,0.02191286303370829,-0.06016359913400752,1.0,0.6597288341292201
2020-01-03,CHOP,0.9,0.985684029239897,0.012529912163816236,0.0017860585962869852,0.008457336448503215,0.24214254094732182,11.489999771118164,1.3083171447005995,0.2559272700322069,0.0,0.0140449062757458,0.0076008236079673245,0.052883629421720944,1.0,0.715385009741546
2020-01-10,CHOP,0.7902991022707679,0.9657029784982213,0.027501040588151202,0.006795980913627541,0.21721007331683528,0.2501106684373617,14.0,1.1815324268603495,-0.5087082908493787,1.0,0.03723424969449899,0.04571277429736272,0.0,0.8145261421301907,0.8145261421301907
2020-01-17,CHOP,0.9,0.9840879722479813,0.014144129632630559,0.0017678981193881118,0.01180923236167339,0.3235945108455069,14.180000305175781,1.2805631662149553,0.14812405743013818,0.0,0.00911457149213669,0.005234451961659422,0.03154475878789294,1.0,0.70504946551148
2020-01-24,CHOP,1.0,0.9509509251922798,0.03923119673618525,0.009817878071534983,0.11432449431478398,0.32138114209827356,15.859999656677246,-0.0014602841439624696,-0.1545565642268301,0.43819716281933613,0.0206890802095479,0.021944364337590446,0.01204929025477654,1.0,0.7462810045610948
2020-01-31,CHOP,0.8362583901693349,0.9321540406999257,0.05188816430156718,0.015957794998507097,0.15270256854260586,0.3050022133687472,16.799999237060547,-0.00539777929759374,-0.15969009437332327,0.6374160983066512,-0.0005573671511809864,-0.0006871023278210676,0.0,0.8111850718778727,0.8111850718778727
2020-02-07,CHOP,0.9,0.968757885815929,0.026165085080088007,0.005077029103982911,0.023735558959812282,0.28950863213811423,13.779999732971191,0.04000443397054077,0.05049073571963523,0.0,0.009488914702018462,0.006705549457788236,0.020299913166222497,1.0,0.5905118762559868
2020-02-14,CHOP,1.0,0.9726654227906547,0.023023503433175656,0.004311073776169726,0.008087521835729519,0.27578574590526783,13.369999885559082,0.07020653176155378,0.23911703113372332,0.0,-0.039639814996213725,-0.055187194575152615,0.021356818834966377,1.0000000000000002,0.5937662820046601
2020-02-28,BEAR,0.9,0.0007987004293398026,0.011152692371058254,0.988048607199602,0.4452319086864921,0.22487826471890218,17.770000457763672,0.004501706823487819,-0.06411226790784141,0.0,-0.01956142233965108,-0.04227305075678535,0.05762580851473329,1.0,0.5453075524034658
2020-03-06,BEAR,0.9,0.0005693162471088776,0.0076952501868829655,0.9917354335660081,0.0034258484011029334,0.17352810978308986,23.25,0.020704186899129333,0.19416945028331437,0.0,-0.09666992041622119,-0.17437738062398017,0.16685569957878896,1.0,0.5445490796989361
2020-03-13,BEAR,0.9,0.00011800554306381255,0.002367502964313521,0.9975144914926227,0.0031212788770647736,0.0849933598937583,41.15999984741211,-0.06267751411444059,0.253992026778327,0.0,-0.061109791385674,-0.06497758186227862,-0.049542796782799624,0.9999999999999999,0.4988215959356718
2020-03-20,BEAR,1.0,5.381439493551352e-05,0.0015539918147885212,0.998392193790276,0.000727290154875871,0.03939796370075255,72.19999694824219,-0.2834902544719228,-0.13887770599600646,0.0,0.00263618864182332,0.004544307389720627,-0.002446445739529982,0.9723881574951915,0.4623881574951916
2020-03-27,BEAR,0.9,9.685802836958709e-05,0.0018878448292482851,0.9980152971423821,0.0005859156687497197,0.036741921204072596,71.52999877929688,-0.1605146741287315,0.6489333343810311,0.0,0.010826297822993236,0.0014033860400966798,0.03845373495356127,0.9822378238597864,0.47223782385978647
2020-04-03,BEAR,1.0,7.440005330816805e-05,0.0018632300632852369,0.9980623698834066,0.0004235887674413235,0.04028331119964586,60.04999923706055,-0.1850260387295417,0.0979828733514107,0.0,-0.009650161333198915,0.17464473929266888,-0.1707005008477669,0.4611539448937468,-0.06115394489374677
2020-04-17,BEAR,0.9,0.0001861304001975434,0.0031155030924661696,0.9966983665073363,0.001311354297803863,0.08322266489597167,46.099998474121094,-0.07885020694092809,0.31370534531602384,0.0,0.007240924860910526,-0.012555948658197666,0.06402942681129725,0.9999999999999999,0.48301164817051584
2020-04-24,BEAR,0.7791921807457068,7.666205698844304e-05,0.0027045695991945954,0.997218768343817,0.20080575956905058,0.10004426737494466,39.22999954223633,-0.14084624702217885,-0.33819150333916204,1.0,0.001070984128598301,0.0015146578961465634,0.0,0.7070798834000656,0.7070798834000656
2020-05-08,BEAR,1.0,0.0003746390647665752,0.0048847315184232494,0.9947406294168102,0.00224196444674432,0.09384683488269145,39.93000030517578,-0.0398535887298865,0.4048001584126696,0.0,0.010401178775121363,0.004708570884635109,0.027742270637241037,1.0,0.5057148481027482
2020-05-15,BEAR,0.8760496278510734,0.0001652355782288329,0.0036160180646149574,0.9962187463571563,0.04935519476522339,0.09606020362992475,38.18000030517578,-0.10631413525134162,-0.1003036436072911,0.2395037214892658,0.022387101578780072,0.02173222550504276,0.024284193257404125,1.0,0.48676775156633784
2020-05-22,BEAR,0.9,0.0003838592913653972,0.0054867404312999475,0.9941294002773347,0.002191097538725885,0.10579902611775122,32.9900016784668,-0.03370309233676647,0.22017049962671487,0.0,-0.026483675384578922,-0.012852126417627516,-0.06657754346527613,1.0,0.4925474862349901
2020-05-29,BEAR,0.8654908364194033,0.00037601271972322633,0.0058686685853357855,0.9937553186949409,0.07051433363546608,0.11199645861000443,30.020000457763672,-0.010711239783229583,0.28061317218349646,0.34509163580596747,0.026186010181608863,0.06198323271632417,-0.0772104855001613,1.0,0.48564887850699495
2020-06-05,BEAR,1.0,0.00047246919789240395,0.008031637568869975,0.9914958932332376,0.024360783919393916,0.16423196104471005,29.690000534057617,-0.09077089154687534,-0.2660429584129498,0.10774363634348219,-0.006493814944892392,-0.027480079457578126,0.05488834955301403,1.0,0.4904294093071266
2020-06-12,BEAR,1.0,0.0002938793428941768,0.007153071763717652,0.9925530488933882,0.16968198669118895,0.20407259849490925,29.65999984741211,-0.07055223153904677,-0.14479068839105194,0.8382905027711,0.09608969465560382,0.1258912020824792,0.0,0.7632756941398451,0.7632756941398451
2020-06-19,BEAR,0.9,0.0009522192989895396,0.011299044521651772,0.9877487361793587,0.004802637345239478,0.23550243470562196,31.459999084472656,-0.03397421078361933,0.16157791661742638,0.0,0.04091137087093788,0.07594509824871405,-0.06028687104000863,0.9999999999999999,0.4856753879329514
2020-06-26,BEAR,1.0,0.0015728818284822573,0.014639274561971326,0.9837878436095465,0.005339409300202639,0.2957060646303674,29.729999542236328,0.005786363903916417,0.360283571424988,0.0,0.005582755789922994,-0.003837953040150373,0.03277010252184304,0.9999999999999999,0.4853204473468962
2020-07-03,CHOP,0.8777429652365952,0.0011041062875316553,0.014255452985352142,0.9846404407271162,0.04819047134179905,0.29880478087649404,26.510000228881836,-0.016290761332007027,0.09110098986762538,0.22257034763404787,-0.0007778554643465622,0.005615021350787868,-0.053061193349410056,0.9064553254030038,0.7064553254030037
2020-07-10,CHOP,0.889078414679504,0.0015389054779611745,0.018292532045318156,0.9801685624767208,0.02812958445391798,0.32669322709163345,24.90999984741211,-0.023571245311867276,-0.005351627253792818,0.10921585320495966,0.02943696204802962,0.028051603373921468,0.04064420228111233,0.9751755684824501,0.6445490161140124
2020-07-17,CHOP,1.0,0.0022039652780518324,0.01820749303448729,0.9795885416874608,0.004822361628159042,0.29393536963258077,25.360000610351562,0.044453608077860626,0.4581928417481197,0.0,0.006023710854163772,0.018682101131367465,-0.0540470800281048,0.9742419226813833,0.6393783898420135
2020-07-24,CHOP,1.0,0.9786032731324624,0.017899791231252682,0.003496935636284812,0.44435842103524925,0.32625055334218683,24.639999389648438,0.0444070059837362,0.43047565530332027,0.0,0.014956361095373736,0.01758673097458594,0.006188595033292546,0.9370357883330742,0.6697929276682163
2020-07-31,CHOP,0.8560720376901592,0.9424701189285088,0.04296018350885383,0.014569697562637339,0.11853575973828662,0.29836210712704736,24.729999542236328,-0.04129048974003427,-0.14705837109059983,0.43927962309840884,0.007283056241338603,0.015193783517383598,-0.020954208437737674,1.0,0.5623144275418461
2020-08-07,CHOP,1.0,0.9707437915415891,0.024534567676611108,0.004721640781799855,0.019518722523928247,0.3417441345728198,23.149999618530273,0.024181732128436013,0.2470021880638142,0.0,0.058961850374582916,0.07861693909842442,-0.08197007123275458,1.0,0.7552094819710914
2020-08-14,BULL,0.8707910955038918,0.9715064943323124,0.024524540811687298,0.003968964856000362,0.06525351935277963,0.40903054448871184,20.56999969482422,0.011165721277429711,0.10273516183672095,0.2920890449610827,0.051403541603121314,0.0514035416031213,0.0,1.0,1.0
2020-08-21,BULL,0.9,0.9735532612969761,0.023092943279369695,0.0033537954236543197,0.006881151959434297,0.4710048694112439,20.6200008392334,0.006805666282280195,0.07452338885607411,0.0,0.02315033450673747,0.02315033450673747,0.0,1.0,1.0
2020-08-28,BULL,0.8687195225741597,0.9779457561069869,0.019283437844545028,0.0027708060484681186,0.06950258750448171,0.5219123505976095,18.899999618530273,0.00438779964307328,0.023470555511606858,0.31280477425840286,-0.05044994816440417,-0.050449948164404186,0.0,0.9999999999999999,0.9999999999999999
2020-09-04,BULL,0.815309772200256,0.9550528546276811,0.037238901418256344,0.007708243954062505,0.19021333913045177,0.47587428065515713,20.5,-0.018928896374040036,-0.08910853287729965,0.8469022779974394,0.012592618255724617,0.015050982560156438,0.0,0.8366641981939636,0.8366641981939636
2020-09-11,BULL,1.0,0.9802198509681024,0.017541745217300394,0.0022384038145971926,0.015728858922488535,0.4386896857016379,21.260000228881836,0.06425900714443823,0.47325572220584916,0.0,0.07090626187070993,0.07090626187070993,0.0,1.0,1.0
2020-09-18,BULL,1.0,0.9827481453141468,0.015036493437057362,0.002215361248795879,0.005031175642649781,0.4710048694112439,20.100000381469727,0.0878251702253224,0.6008754279706474,0.0,-0.06871000769232079,-0.06871000769232079,0.0,0.9999999999999999,0.9999999999999999
2020-09-25,CHOP,0.8043119829002936,0.8907683620552078,0.07315439663669107,0.03607724130810096,0.261828712516514,0.3563523683045595,23.510000228881836,-0.048505927867753165,-0.20776872344657693,0.9568801709970645,0.06925903724757908,0.09620268799761501,0.0,0.7199282960710631,0.7199282960710631
2020-10-09,BULL,1.0,0.9839952913548702,0.014249522511969386,0.0017551861331604442,0.04550409714050607,0.4293935369632581,20.3799991607666,0.02329014251505387,0.1774853558599626,0.0,-0.021093146006006196,-0.021093146006006196,0.0,1.0,1.0
2020-10-16,CHOP,1.0,0.9669321495170651,0.027725882583502365,0.005341967899432447,0.01536037750348574,0.38689685701637894,22.059999465942383,-0.038091874520445684,-0.17753343684092157,0.0,0.03359855088945288,0.05697579864871547,-0.059534208729728415,0.9999999999999999,0.5987083292625773
2020-10-23,BULL,0.8976747342176608,0.9860778810563448,0.012370809854730488,0.0015513090889248495,0.016360796363870368,0.42452412571934484,22.639999389648438,0.0393594347352398,0.3692738260185128,0.02325265782339267,-0.01756612280052875,-0.017566122800528747,0.0,1.0,1.0
2020-10-30,BULL,1.0,0.9823945151240467,0.015332338528747796,0.002273146347205529,0.0056332409141658605,0.41478530323151835,24.020000457763672,0.03933891148320244,0.4156936151887965,0.0,0.026999911341645685,0.03435800514594797,0.0,0.7858404825004784,0.7858404825004784
2020-11-06,BULL,0.8379945993616111,0.9714199633098451,0.024570672330505,0.004009364359649941,0.13546722980312947,0.43736166445329794,20.969999313354492,0.018566624299019077,0.15805355802138057,0.620054006383889,0.006057224964427983,0.00791747466633187,0.0,0.7650450705179543,0.7650450705179543
2020-11-13,BULL,0.833890391339252,0.9792445633188939,0.01800259857278592,0.0027528381083202547,0.14044194228345316,0.47498893315626384,20.6200008392334,-0.000879142125259246,0.03505713513257558,0.6610960866074796,0.03899697374103445,0.04795940473812556,0.0,0.8131246405990862,0.8131246405990862
2020-11-20,BULL,0.863222316302811,0.9828177943433595,0.014975224865937197,0.00220698079070315,0.07904115864485622,0.5320938468348827,19.56999969482422,-0.021295873252646116,-0.14712055422129605,0.36777683697188956,0.028035037891962614,0.028035037891962614,0.0,1.0,1.0
2020-11-27,BULL,1.0,0.9928001257933917,0.006574202237936848,0.0006256719686714771,0.006057158387570411,0.567950420540062,20.020000457763672,0.06583890279474898,0.4558844065421607,0.0,0.049381473271635855,0.04938147327163586,0.0,1.0,1.0
2020-12-04,BULL,1.0,0.9907929448516012,0.00831854600179725,0.0008885091466016183,0.002922344282805836,0.6042496679946879,19.0,0.004259896339776174,0.008534854261734143,0.0,0.008132362222724515,0.008132362222724515,0.0,1.0,1.0
2020-12-11,BULL,0.8844303374053705,0.988825592579201,0.010019970951352807,0.0011544364694462087,0.034490402489888265,0.6308100929614874,18.709999084472656,0.007993614816934808,0.011648321964079111,0.15569662594629569,0.015520962604106044,0.015520962604106044,0.0,1.0,1.0
2020-12-18,BULL,0.885842449569238,0.9877845059482611,0.010863645047912974,0.0013518490038259342,0.03149705845656,0.6405489154493138,19.15999984741211,-0.009247252423809976,-0.07991963702602947,0.14157550430762034,0.018841001598375862,0.018841001598375862,0.0,1.0,1.0
2021-01-01,BULL,0.8503669349259819,0.9880285040344523,0.010659913575349726,0.0013115823901981016,0.1020325449579712,0.6392208942009738,21.100000381469727,0.050773662559635495,0.370540881108796,0.49633065074018007,0.0732377310396129,0.07323773103961291,0.0,1.0,1.0
2021-01-08,BULL,1.0,0.9852606650360346,0.013067581779094863,0.0016717531848705796,0.018108156106877025,0.6418769366976538,20.6200008392334,-0.005888721121343376,-0.008695163518852647,0.06790205463910942,0.011512019278836742,0.011512019278836742,0.0,1.0,1.0
2021-01-15,BULL,1.0,0.9918370430248833,0.007368117130406387,0.0007948398447105361,0.004750929458947318,0.6392208942009738,23.030000686645508,0.06826743568971186,0.5764033179477449,0.0,-0.004931757569505724,-0.004931757569505725,0.0,1.0,1.0
2021-01-22,BULL,1.0,0.9904913528892719,0.008572836191860377,0.0009358109188678512,0.0026944521669442865,0.6290393979637008,22.18000030517578,0.040474171549716956,0.35861922484246556,0.0,-0.007775652836201136,-0.0077756528362011345,0.0,1.0,1.0
2021-01-29,BULL,1.0,0.9571139021675836,0.032615260627357937,0.010270837205058394,0.13365950804129723,0.6051350154935813,24.290000915527344,-0.0481518616440061,-0.16126281993132377,0.540041341045213,0.05277619605074555,0.06658836034183385,0.0,0.7925738939931386,0.7925738939931386
2021-02-05,BULL,0.9,0.9843712125159413,0.013705242289381928,0.0019235451946767854,0.01577625619250803,0.6153165117308543,23.1200008392334,-0.01472382353908764,0.021927184793913118,0.0,0.043352610016609595,0.043352610016609595,0.0,1.0,1.0
2021-02-12,BULL,1.0,0.9856346221017256,0.012686116191807923,0.001679261706466529,0.007718941916711389,0.6042496679946879,23.049999237060547,0.01736532997738238,0.22630446557672435,0.019707398410801415,0.017948894450426738,0.01794889445042674,0.0,1.0,1.0
2021-02-19,BULL,0.9,0.9846657374395337,0.013602970205291054,0.0017312923551752297,0.0038491090811146526,0.6042496679946879,21.540000915527344,0.0035419045419990518,0.08802874792624316,0.0,0.006670754442629934,0.006670754442629934,0.0,1.0,1.0
2021-02-26,BULL,0.8537167936262333,0.9822020677538971,0.01514486504731019,0.0026530671987927746,0.09776526399504902,0.5971668880035413,22.889999389648438,-0.053607984220682206,-0.2304338144812461,0.46283206373766694,0.055561738927259505,0.055561738927259505,0.0,1.0,1.0
2021-03-05,BULL,1.0,0.9873435604511746,0.01119114721508294,0.001465292333742445,0.005138018090288476,0.6126604692341744,24.149999618530273,0.0644154556867874,0.5947777961627335,0.0,0.00521246612899341,0.006434508646186176,0.0,0.8100799012964126,0.8100799012964126
2021-03-12,BULL,0.8085267963111309,0.9550185436914548,0.03580372194177212,0.009177734366773322,0.20832450305467579,0.6011509517485613,20.75,-0.07957325927881145,-0.4790482524013483,0.9147320368886905,-0.03924052409011391,-0.04771070786454322,0.0,0.8224678661553871,0.8224678661553871
2021-03-19,BULL,1.0,0.9809240306722312,0.016501602120415525,0.002574367207353278,0.015987536448373856,0.5608676405489155,20.079999923706055,0.052450798488271805,0.3793091977195729,0.0,0.03916032961181917,0.03916032961181918,0.0,0.9999999999999999,0.9999999999999999
2021-03-26,BULL,1.0,0.9665396443133516,0.02720739538525238,0.00625296030139601,0.014415637059104702,0.5157149181053563,22.700000762939453,-0.025679807848977894,-0.06366116823048333,0.0,0.07309662135839602,0.07309662135839602,0.0,1.0,1.0
2021-04-09,BULL,1.0,0.9790878723027384,0.01789462377043049,0.0030175039268312558,0.01043262892004261,0.5559982293050022,20.309999465942383,0.005615561988560084,0.04841559283525679,0.0,-0.028594441880780433,-0.028594441880780433,0.0,1.0,1.0
2021-04-16,BULL,0.8517099718072354,0.9676232816461967,0.02674462416330876,0.005632094190494424,0.10934088468983251,0.5219123505976095,20.889999389648438,0.014295764039061208,0.12065938024226014,0.48290028192764634,-0.020857812300756187,-0.020857812300756184,0.0,1.0,1.0
2021-04-23,BULL,1.0,0.977773594691515,0.01862762511239361,0.0035987801960913972,0.009732677971308484,0.5170429393536963,23.030000686645508,0.02706341999080788,0.27143747784402295,0.0,0.05685989717190662,0.05685989717190662,0.0,1.0,1.0
2021-04-30,BULL,1.0,0.9876326660003704,0.01063504298454286,0.0017322910150868356,0.0072565070919281965,0.5436033643204958,23.309999465942383,0.05552954184470284,0.47785500105436945,0.0,0.05961929940740002,0.05961929940740002,0.0,1.0,1.0
2021-05-07,BULL,1.0,0.9824521457636352,0.014963011601629586,0.0025848426347352006,0.0063577734807508356,0.5586542718016821,22.040000915527344,0.015618847195243408,0.16535748734084713,0.0,0.03284368082632703,0.032843680826327035,0.0,0.9999999999999999,0.9999999999999999
2021-05-14,BULL,0.8250120646533466,0.9735581372721318,0.021738478297639023,0.004703384430229058,0.16020722394610268,0.582115980522355,20.079999923706055,-0.01753443186842031,-0.11625417158192888,0.7498793534665336,0.05479091420629124,0.0671370707275241,0.0,0.8161052249160564,0.8161052249160564
2021-05-21,BULL,0.8774268002539689,0.9871180495263658,0.01145159556077609,0.0014303549128578993,0.05411082108376601,0.6020362992474546,,0.009867079016192711,0.06594905202715368,0.2257319974603113,0.020479819519200713,0.020479819519200713,0.0,1.0,1.0
2021-05-28,BULL,1.0,0.9864534750162302,0.012007280468761644,0.0015392445150082337,0.07771691457089666,0.6246126604692341,19.90999984741211,0.005697849446577509,0.029055074077125917,0.3720035107078997,0.01540606402443438,0.01540606402443438,0.0,0.9999999999999999,0.9999999999999999
2021-06-04,BULL,1.0,0.993369441079846,0.006079054871864807,0.0005515040482889925,0.004548597322315777,0.6321381142098274,15.75,0.038237522270203314,0.10915229550710859,0.0,0.031111153316680212,0.03111115331668022,0.0,1.0,1.0
2021-06-11,BULL,1.0,0.9952416109620688,0.004411552157798338,0.0003468368801329026,0.0018635216306130218,0.6463036741921204,15.0,0.10302536767820245,0.5023856967152787,0.0,-0.0005085089053873996,-0.0005085089053873996,0.0,1.0,1.0
2021-06-18,BULL,0.7992514056473377,0.979848229054896,0.016973012083224055,0.003178758861879902,0.21159312781962453,0.6449756529437805,15.289999961853027,-0.04197560371897255,-0.44331841534955063,1.0,-0.0023068343143554633,-0.0027765561751172414,0.0,0.8308257311804815,0.8308257311804815
2021-06-25,BULL,1.0,0.9921931331625897,0.007140527807533229,0.0006663390298772044,0.007249848021919634,0.6423196104471005,15.100000381469727,0.05219871581995225,0.1805761082411671,0.0,0.05137444707650488,0.05137444707650488,0.0,1.0,1.0
2021-07-02,BULL,1.0,0.9909066995846153,0.008309366192566385,0.0007839342228181573,0.002554342037728998,0.6432049579459937,12.84000015258789,0.06136496695553416,0.16793665792696366,0.0,0.03095372695816745,0.030953726958167442,0.0,1.0,1.0
